Date,US,EU,EM,Tech,EU HY,Me A Ee
2024-05-09,235.98,22.16,214.6,46.25,235.74,114.9
2024-05-08,236.34,22.04,214.6,46.2,235.74,115.01
2024-05-07,235.08,21.95,214.29,46.18,234.41,114.69
2024-05-06,234.1,21.69,215.44,45.84,233.85,114.52
2024-05-03,232.81,21.52,214.49,45.62,233.86,114.27
2024-05-02,230.22,21.38,212.54,45.09,233.54,114.27
2024-05-01,229.2,21.35,209.94,44.66,233.43,114.36
2024-04-30,232.58,21.51,209.94,45.18,233.43,114.36
2024-04-29,232.08,21.75,211.44,45.32,233.48,114.14
2024-04-26,231.36,21.84,205.98,45.41,233.24,113.16
2024-04-25,226.37,21.52,203.21,44.38,234.11,111.85
2024-04-24,231.56,21.78,203.49,45.09,233.51,112.21
2024-04-23,229.15,21.8,202.55,44.78,233.45,112.42
2024-04-22,227.73,21.47,201.61,44.21,233.04,112.4
2024-04-19,228.35,21.34,200.32,44.09,232.63,111.93
2024-04-18,229.52,21.42,203.16,44.81,232.52,112.1
2024-04-17,231.76,21.33,201.16,44.82,232.43,112.12
2024-04-16,231.39,21.35,200.38,45.17,232.18,112.04
2024-04-15,235.92,21.63,206.37,45.93,233.14,114.75
2024-04-12,235.77,21.51,209.86,46.11,233.41,113.44
2024-04-11,233.24,21.56,210.73,46.22,233.46,113.44
2024-04-10,232.27,21.7,211.31,46.05,233.94,113.44
2024-04-09,231.54,21.65,209.77,45.97,233.9,113.44
2024-04-08,232.42,21.89,207.74,45.9,233.69,113.44
2024-04-05,232.0,21.73,208.17,45.74,233.62,113.44
2024-04-04,233.15,21.98,208.16,46.24,233.71,112.63
2024-04-03,232.72,21.97,207.31,46.09,233.48,112.27
2024-04-02,232.74,21.86,207.77,45.99,233.52,112.59
2024-04-01,234.48,22.04,203.14,46.36,233.55,112.7
2024-03-31,234.48,22.04,203.14,46.22,233.55,112.7
2024-03-29,234.48,22.04,203.14,46.22,233.55,112.7
2024-03-28,234.48,22.04,203.14,46.12,233.55,112.7
2024-03-27,232.54,22.07,201.09,45.8,233.52,112.03
2024-03-26,233.13,21.99,202.19,45.83,233.54,111.83
2024-03-25,232.99,21.87,203.39,45.71,233.78,112.08
2024-03-22,233.36,21.81,205.55,46.04,233.38,112.88
2024-03-21,232.56,21.88,207.35,46.09,233.96,112.76
2024-03-20,230.08,21.65,205.77,45.18,234.42,111.74
2024-03-19,228.28,21.67,205.15,44.98,235.49,111.23
2024-03-18,229.41,21.57,207.14,45.02,235.56,111.24
2024-03-15,227.66,21.58,206.87,44.72,236.67,111.83
2024-03-14,228.62,21.61,208.82,45.17,235.52,112.3
2024-03-13,227.8,21.64,207.96,45.19,235.59,112.25
2024-03-12,228.29,21.57,207.87,45.36,235.23,111.59
2024-03-11,225.54,21.34,205.1,44.92,235.05,111.65
2024-03-08,229.37,21.47,202.97,45.01,234.83,112.15
2024-03-07,227.73,21.57,201.51,44.98,234.4,112.21
2024-03-06,227.11,21.32,203.34,44.92,233.91,112.48
2024-03-05,226.69,21.21,201.28,44.63,233.85,112.09
2024-03-04,228.22,21.29,202.54,45.25,233.76,112.53
2024-03-01,227.22,21.18,199.49,45.23,233.46,112.73
2024-02-29,225.2,21.09,198.72,44.86,233.27,112.16
2024-02-28,224.18,21.13,198.87,44.65,233.26,111.91
2024-02-27,224.61,21.14,201.72,44.86,233.4,112.33
2024-02-26,225.1,21.05,203.18,44.84,233.62,112.19
2024-02-23,226.59,21.08,203.6,44.91,233.46,112.92
2024-02-22,224.43,21.01,203.55,44.84,233.1,113.17
2024-02-21,218.92,20.66,201.67,44.07,232.81,113.16
2024-02-20,218.98,20.6,200.08,44.11,232.81,112.94
2024-02-19,222.5,20.64,199.49,44.6,232.72,113.39
2024-02-16,222.5,20.66,200.98,44.8,233.81,112.68
2024-02-15,222.27,20.56,197.67,44.7,232.52,112.15
2024-02-14,222.79,20.41,198.09,44.4,232.28,112.03
2024-02-13,221.14,20.29,197.89,44.31,232.14,111.47
2024-02-12,223.41,20.58,196.45,44.98,232.26,111.53
2024-02-09,222.45,20.41,196.16,44.6,231.88,110.85
2024-02-08,222.6,20.37,198.76,44.34,231.65,111.13
2024-02-07,221.6,20.23,201.15,44.0,231.69,111.18
2024-02-06,220.32,20.28,201.71,43.83,231.68,111.43
2024-02-05,221.08,20.13,197.7,43.59,231.86,111.14
2024-02-02,217.8,20.12,197.7,43.49,232.16,110.44
2024-02-01,214.07,20.05,196.86,42.89,231.98,110.43
2024-01-31,213.3,20.09,195.24,43.07,233.5,109.26
2024-01-30,215.8,20.16,197.16,43.58,232.43,109.55
2024-01-29,215.27,20.06,200.89,43.71,232.44,110.19
2024-01-26,213.35,20.04,200.69,43.62,232.24,110.05
2024-01-25,212.35,19.81,202.34,43.78,231.86,109.8
2024-01-24,211.5,19.73,198.62,43.58,232.89,109.77
2024-01-23,211.01,19.31,195.19,43.32,231.43,108.89
2024-01-22,210.69,19.37,191.59,42.93,231.32,108.63
2024-01-19,207.91,19.22,193.58,42.41,230.77,108.07
2024-01-18,206.35,19.24,193.07,42.14,230.54,108.13
2024-01-17,204.57,19.03,193.07,41.49,230.22,108.14
2024-01-16,205.99,19.21,198.51,42.01,230.77,108.62
2024-01-15,204.59,19.25,200.01,42.12,231.14,108.94
2024-01-12,204.59,19.36,200.36,42.16,231.1,109.01
2024-01-11,204.83,19.19,200.05,41.68,230.94,108.95
2024-01-10,203.97,19.31,200.14,41.75,230.26,108.21
2024-01-09,201.86,19.3,201.48,41.87,229.34,108.45
2024-01-08,200.45,19.37,202.31,41.63,229.13,108.22
2024-01-05,199.55,19.28,203.07,41.32,228.79,107.52
2024-01-04,200.46,19.32,202.78,41.43,229.27,107.53
2024-01-03,201.43,19.21,203.25,41.67,229.51,107.02
2024-01-02,201.78,19.42,205.56,42.17,230.36,108.26
2023-12-31,202.21,19.44,204.02,42.33,230.18,106.99
2023-12-29,202.21,19.44,204.02,42.33,230.18,106.99
2023-12-28,201.56,19.41,203.25,42.5,230.19,106.41
2023-12-27,200.94,19.47,201.17,42.19,230.07,106.51
2023-12-26,201.55,19.44,199.53,42.26,229.93,104.95
2023-12-22,201.55,19.45,199.53,42.21,229.93,104.95
2023-12-21,200.72,19.46,199.88,42.01,229.84,105.99
2023-12-20,202.56,19.45,199.67,42.33,229.64,106.6
2023-12-19,201.99,19.45,197.66,42.11,230.55,105.94
2023-12-18,202.12,19.39,199.25,42.02,229.18,105.63
2023-12-15,201.26,19.52,200.5,42.23,229.06,106.13
2023-12-14,200.58,19.47,197.77,41.85,228.56,106.13
2023-12-13,202.41,19.43,195.64,41.53,226.59,104.89
2023-12-12,200.65,19.46,197.68,41.59,226.08,105.24
2023-12-11,200.41,19.48,197.68,41.68,225.87,105.7
2023-12-08,199.58,19.4,199.72,41.44,225.7,105.41
2023-12-07,198.3,19.19,199.9,41.0,225.74,105.54
2023-12-06,198.56,19.23,201.42,41.06,225.55,105.67
2023-12-05,196.62,19.1,199.41,40.83,225.14,105.1
2023-12-04,197.1,18.94,202.82,40.65,224.8,105.71
2023-12-01,197.76,18.94,202.77,40.59,224.27,105.06
2023-11-30,196.25,18.79,201.66,40.03,223.75,105.06
2023-11-29,196.2,18.74,200.7,39.96,223.26,104.34
2023-11-28,195.25,18.65,200.44,39.45,222.32,103.99
2023-11-27,196.65,18.71,202.3,39.49,223.38,103.88
2023-11-24,196.85,18.78,202.47,39.44,223.08,103.87
2023-11-23,198.01,18.7,205.31,39.47,222.99,104.05
2023-11-22,198.01,18.69,203.61,39.66,222.71,104.15
2023-11-21,195.4,18.57,200.54,39.32,221.15,103.93
2023-11-20,195.49,18.61,200.61,39.41,220.99,103.93
2023-11-17,195.82,18.6,196.65,39.25,220.87,104.3
2023-11-16,195.36,18.47,196.57,39.12,220.78,104.23
2023-11-15,195.66,18.49,197.79,39.44,221.0,104.91
2023-11-14,195.59,18.39,194.7,39.01,220.48,103.5
2023-11-13,194.77,18.13,195.21,38.68,219.61,103.14
2023-11-10,193.51,17.98,194.54,38.4,220.52,103.56
2023-11-09,192.78,18.12,196.72,38.43,219.6,103.64
2023-11-08,193.24,17.9,196.72,37.9,219.33,104.67
2023-11-07,192.45,17.79,195.83,37.97,219.17,104.6
2023-11-06,190.97,17.81,195.28,37.52,219.28,104.92
2023-11-03,190.51,17.88,193.49,37.61,220.18,104.49
2023-11-02,190.49,17.86,189.93,37.22,218.75,103.94
2023-11-01,188.5,17.53,189.16,36.52,217.26,102.98
2023-10-31,184.45,17.39,189.16,36.25,217.26,101.69
2023-10-30,183.25,17.24,189.21,35.76,216.75,100.94
2023-10-27,183.2,17.18,189.65,35.81,216.35,100.3
2023-10-26,184.23,17.33,189.43,35.87,216.29,100.69
2023-10-25,186.0,17.44,190.38,36.16,216.67,100.91
2023-10-24,186.92,17.4,188.71,36.86,217.61,100.19
2023-10-23,185.83,17.3,188.79,36.63,215.57,99.86
2023-10-20,188.19,17.23,190.28,36.88,215.51,101.19
2023-10-19,190.83,17.51,190.07,37.54,216.98,101.85
2023-10-18,192.32,17.58,193.69,37.68,216.54,103.13
2023-10-17,191.91,17.78,193.69,37.93,218.19,103.3
2023-10-16,193.33,17.76,193.38,38.05,217.43,103.3
2023-10-13,194.21,17.71,193.38,37.89,217.7,103.61
2023-10-12,193.48,17.97,194.85,38.42,217.99,103.61
2023-10-11,191.72,17.98,192.62,38.05,217.88,103.3
2023-10-10,191.36,18.0,188.51,38.13,217.29,102.67
2023-10-09,190.1,17.61,188.51,37.66,216.74,101.43
2023-10-06,187.98,17.74,188.77,37.66,216.81,102.72
2023-10-05,188.55,17.55,185.25,37.21,215.89,102.72
2023-10-04,188.37,17.55,185.25,37.45,217.11,103.35
2023-10-03,191.1,17.53,189.05,37.54,217.91,104.68
2023-10-02,189.98,17.71,191.14,37.93,218.48,104.85
2023-09-30,190.83,17.9,191.16,37.83,218.34,104.58
2023-09-29,190.83,17.9,191.16,37.83,218.34,104.58
2023-09-28,189.52,17.81,192.45,37.61,217.79,104.58
2023-09-27,189.94,17.68,192.45,37.49,218.31,105.05
2023-09-26,189.09,17.67,190.2,37.4,218.38,104.51
2023-09-25,190.13,17.84,191.47,37.83,218.81,104.79
2023-09-22,189.64,18.01,191.47,37.76,218.82,104.11
2023-09-21,190.29,18.03,191.47,37.62,218.96,104.11
2023-09-20,193.73,18.3,193.12,38.29,219.34,104.57
2023-09-19,193.09,18.15,195.46,38.17,219.24,104.05
2023-09-18,194.07,18.16,196.2,38.4,219.24,104.15
2023-09-15,195.27,18.37,196.2,38.6,219.35,105.19
2023-09-14,196.12,18.31,193.36,38.88,218.98,105.19
2023-09-13,194.23,18.07,193.36,38.35,218.66,104.69
2023-09-12,194.85,18.15,192.42,38.45,218.63,105.25
2023-09-11,194.08,18.2,191.91,38.43,218.57,105.51
2023-09-08,194.15,18.12,189.75,38.52,218.35,104.86
2023-09-07,193.63,18.05,189.71,38.37,218.38,104.86
2023-09-06,195.14,18.13,191.41,38.82,217.93,105.17
2023-09-05,195.33,18.26,191.41,39.0,218.02,105.49
2023-09-04,194.17,18.31,190.86,38.84,217.94,105.78
2023-09-01,194.17,18.32,187.5,38.79,217.72,106.27
2023-08-31,194.0,18.38,184.49,38.37,217.68,106.27
2023-08-30,191.81,18.46,185.24,37.93,217.49,106.32
2023-08-29,190.74,18.51,187.01,37.98,217.38,106.35
2023-08-28,190.47,18.36,186.04,37.58,216.83,106.65
2023-08-25,188.96,18.12,184.42,37.1,216.85,105.81
2023-08-24,190.84,18.11,186.53,37.12,216.85,105.81
2023-08-23,188.93,18.25,185.0,37.37,216.6,105.69
2023-08-22,188.47,18.23,183.59,37.02,216.3,104.89
2023-08-21,187.35,18.07,182.16,36.52,216.15,104.36
2023-08-18,185.66,18.02,184.79,36.68,216.18,104.56
2023-08-17,188.51,18.09,184.84,36.9,216.3,104.56
2023-08-16,189.62,18.33,185.56,37.15,216.77,104.53
2023-08-15,189.77,18.34,189.04,37.38,217.0,104.54
2023-08-14,190.35,18.53,189.04,37.62,217.0,105.25
2023-08-11,188.4,18.49,189.65,37.39,216.95,105.29
2023-08-10,190.05,18.75,190.49,37.7,216.94,105.29
2023-08-09,189.69,18.47,191.04,37.56,216.84,104.53
2023-08-08,189.88,18.35,187.62,37.54,216.71,104.77
2023-08-07,189.66,18.56,188.99,37.97,216.55,104.85
2023-08-04,189.75,18.53,187.25,38.09,216.26,105.47
2023-08-03,190.08,18.41,190.09,37.85,216.18,105.47
2023-08-02,191.14,18.55,190.09,38.06,216.53,106.19
2023-08-01,191.93,18.84,188.94,38.88,216.7,108.08
2023-07-31,190.97,19.12,188.94,38.87,216.41,108.33
2023-07-28,190.7,19.1,188.94,38.82,216.2,109.13
2023-07-27,192.13,19.02,188.94,38.81,216.11,109.13
2023-07-26,189.72,18.58,185.33,38.08,215.67,108.24
2023-07-25,190.36,18.78,186.36,38.13,215.85,108.37
2023-07-24,188.86,18.74,183.56,37.81,215.8,106.88
2023-07-21,188.57,18.77,184.05,37.66,215.52,105.87
2023-07-20,188.42,18.69,183.0,37.74,215.45,105.87
2023-07-19,188.55,18.65,184.42,38.21,215.35,105.52
2023-07-18,185.93,18.68,184.51,37.76,215.14,105.34
2023-07-17,185.12,18.62,185.39,37.69,214.94,104.57
2023-07-14,185.83,18.81,187.69,37.71,215.48,105.04
2023-07-13,184.66,18.81,188.22,37.9,215.4,105.04
2023-07-12,185.5,18.64,187.65,37.53,214.82,104.76
2023-07-11,184.57,18.32,186.32,37.43,215.37,103.92
2023-07-10,184.47,18.23,184.87,37.16,213.99,102.65
2023-07-07,186.03,18.11,184.75,37.28,214.08,103.16
2023-07-06,186.34,18.08,185.83,37.06,214.33,103.16
2023-07-05,187.87,18.59,187.88,37.77,216.2,104.05
2023-07-04,187.22,18.76,190.2,37.93,215.0,104.61
2023-07-03,187.22,18.79,189.86,37.76,214.92,103.7
2023-06-30,187.19,18.79,187.7,37.6,214.54,102.08
2023-06-29,185.63,18.6,186.93,37.33,214.34,102.08
2023-06-28,184.2,18.56,186.09,37.3,214.32,102.08
2023-06-27,182.82,18.39,186.32,36.71,214.19,102.08
2023-06-26,184.86,18.29,186.75,36.74,215.51,102.08
2023-06-23,184.68,18.25,185.99,36.61,214.39,102.3
2023-06-22,183.78,18.39,185.99,36.87,214.39,102.3
2023-06-21,184.13,18.47,186.83,36.77,214.84,103.52
2023-06-20,184.94,18.55,188.39,37.29,215.37,103.61
2023-06-19,185.97,18.63,188.81,37.68,215.71,104.29
2023-06-16,185.97,18.77,189.18,37.86,215.73,104.3
2023-06-15,185.06,18.64,189.44,37.78,215.45,104.3
2023-06-14,185.48,18.69,189.63,37.95,215.94,104.82
2023-06-13,185.95,18.56,190.65,37.99,215.77,104.22
2023-06-12,184.43,18.43,189.58,37.54,215.63,103.93
2023-06-09,184.37,18.32,189.86,37.17,215.23,103.18
2023-06-08,182.29,18.35,188.1,37.01,215.67,103.18
2023-06-07,184.77,18.33,189.18,37.25,215.59,103.35
2023-06-06,185.29,18.38,187.42,37.52,214.42,102.32
2023-06-05,185.24,18.33,185.96,37.26,214.11,101.69
2023-06-02,183.26,18.46,184.8,37.34,213.86,99.02
2023-06-01,180.65,18.18,180.03,36.81,213.42,99.02
2023-05-31,181.68,18.01,180.31,36.56,214.0,99.17
2023-05-30,182.55,18.32,180.91,36.73,213.31,99.4
2023-05-29,181.18,18.42,182.0,36.67,212.8,99.55
2023-05-26,181.18,18.49,182.0,36.61,212.8,99.77
2023-05-25,179.17,18.2,180.73,35.7,212.76,99.77
2023-05-24,176.48,18.18,179.73,35.36,212.94,100.29
2023-05-23,179.12,18.55,181.23,36.01,213.48,100.79
2023-05-22,179.96,18.7,181.97,36.09,213.67,101.17
2023-05-19,180.72,18.7,182.16,35.85,213.36,100.37
2023-05-18,178.72,18.58,181.08,35.91,212.74,100.37
2023-05-17,176.33,18.39,181.08,35.18,212.74,100.33
2023-05-16,175.43,18.36,181.3,34.9,212.58,99.83
2023-05-15,174.95,18.36,179.66,34.74,212.6,99.85
2023-05-12,175.18,18.36,178.2,34.57,212.51,100.25
2023-05-11,174.04,18.3,178.68,34.47,212.42,100.25
2023-05-10,173.47,18.28,178.2,34.43,212.3,100.63
2023-05-09,173.41,18.35,179.93,34.3,212.34,101.32
2023-05-08,171.77,18.44,179.93,34.29,212.34,101.02
2023-05-05,171.84,18.37,178.7,34.07,212.23,100.26
2023-05-04,169.85,18.12,176.76,33.65,212.14,100.26
2023-05-03,171.62,18.2,174.59,33.86,212.22,99.98
2023-05-02,174.05,18.13,176.04,33.81,212.21,100.97
2023-05-01,173.32,18.39,175.46,34.3,211.96,101.02
2023-04-30,171.79,18.41,175.46,34.11,211.96,101.02
2023-04-28,171.79,18.41,175.46,34.11,211.96,101.02
2023-04-27,169.46,18.36,174.28,33.84,212.15,101.02
2023-04-26,167.91,18.3,170.84,33.57,211.02,99.96
2023-04-25,170.34,18.41,172.0,33.77,211.5,100.68
2023-04-24,171.26,18.49,174.32,33.93,211.55,100.68
2023-04-21,171.73,18.49,176.43,34.35,209.58,100.68
2023-04-20,171.77,18.39,177.15,34.47,211.55,100.68
2023-04-19,172.02,18.43,176.77,34.6,211.56,100.68
2023-04-18,172.71,18.43,179.45,34.74,211.76,101.26
2023-04-17,172.33,18.36,180.17,34.86,211.42,101.2
2023-04-14,171.68,18.45,179.02,34.63,211.39,99.66
2023-04-13,168.89,18.3,177.79,34.5,211.07,99.66
2023-04-12,170.54,18.18,179.8,34.47,210.76,99.81
2023-04-11,170.83,18.17,179.29,34.79,210.59,99.73
2023-04-10,170.1,18.07,176.86,34.86,211.66,99.75
2023-04-07,170.1,18.1,176.86,34.91,211.66,99.75
2023-04-06,170.1,18.07,176.86,34.76,211.66,99.75
2023-04-05,170.25,18.05,176.03,34.72,210.48,99.6
2023-04-04,172.44,18.08,175.46,35.11,210.97,100.09
2023-04-03,172.06,18.07,175.86,35.37,210.77,99.44
2023-03-31,170.38,18.11,175.39,35.59,210.32,98.28
2023-03-30,169.22,17.95,175.46,35.17,209.95,98.28
2023-03-29,168.65,17.72,175.01,34.78,209.01,97.72
2023-03-28,167.24,17.46,173.88,34.2,208.58,97.72
2023-03-27,169.15,17.44,171.67,34.39,207.22,97.18
2023-03-24,167.17,17.3,172.84,34.51,208.25,96.79
2023-03-23,167.86,17.61,172.12,34.58,209.09,96.79
2023-03-22,168.83,17.56,171.83,34.59,209.21,96.54
2023-03-21,167.95,17.49,170.66,34.59,208.55,95.5
2023-03-20,167.28,17.23,168.9,34.32,206.28,94.9
2023-03-17,168.09,17.0,170.47,34.48,208.12,95.04
2023-03-16,168.48,17.22,169.25,34.72,208.53,95.04
2023-03-15,166.62,16.87,170.44,33.92,208.68,95.85
2023-03-14,166.27,17.48,169.19,34.08,210.38,96.09
2023-03-13,163.95,17.13,171.75,33.53,210.43,96.76
2023-03-10,165.66,17.69,171.23,34.12,211.65,99.37
2023-03-09,172.17,17.93,175.83,35.18,212.5,99.37
2023-03-08,171.63,17.94,178.21,35.27,212.78,99.54
2023-03-07,172.18,17.9,178.33,35.11,212.97,99.5
2023-03-06,172.51,18.04,178.8,35.45,212.7,99.73
2023-03-03,170.93,17.96,178.58,35.17,211.82,98.93
2023-03-02,168.32,17.74,178.46,34.42,211.43,98.93
2023-03-01,168.33,17.63,178.55,34.23,211.85,98.72
2023-02-28,169.07,17.73,178.12,34.38,211.83,97.67
2023-02-27,171.12,17.48,180.07,34.25,212.19,97.57
2023-02-24,169.61,17.48,180.07,34.25,212.09,98.54
2023-02-23,171.33,17.84,182.47,34.37,212.23,98.54
2023-02-22,169.76,17.75,179.82,34.3,211.51,98.35
2023-02-21,170.94,17.78,181.92,34.39,212.18,98.59
2023-02-20,172.16,17.87,182.91,34.95,213.08,99.28
2023-02-17,172.16,17.88,182.73,34.83,213.11,99.79
2023-02-16,173.24,17.98,183.86,35.67,213.56,99.79
2023-02-15,173.85,17.9,184.01,35.58,213.47,99.8
2023-02-14,173.65,17.73,186.15,35.14,213.67,99.75
2023-02-13,173.8,17.74,185.57,35.26,213.72,100.14
2023-02-10,172.18,17.56,185.46,35.08,213.96,99.5
2023-02-09,173.43,17.76,185.86,35.62,214.59,99.5
2023-02-08,174.23,17.59,185.24,35.51,214.27,99.87
2023-02-07,172.33,17.59,185.33,35.46,214.21,100.19
2023-02-06,171.76,17.57,183.19,35.39,214.17,99.97
2023-02-03,171.26,17.79,186.54,35.9,214.39,100.28
2023-02-02,170.73,17.72,188.75,35.84,213.97,100.28
2023-02-01,168.34,17.43,186.87,34.22,211.9,99.77
2023-01-31,166.67,17.4,183.29,34.18,211.6,100.0
2023-01-30,166.93,17.38,184.74,34.21,211.55,
2023-01-27,168.07,17.46,189.09,34.51,211.84,
2023-01-26,166.27,17.44,188.09,34.09,211.6,
2023-01-25,163.57,17.33,185.73,33.38,211.17,
2023-01-24,166.01,17.36,186.05,33.84,210.98,
2023-01-23,165.43,17.38,185.51,33.97,210.81,
2023-01-20,162.92,17.21,185.6,33.07,210.82,
2023-01-19,162.75,17.14,183.8,32.53,210.97,
2023-01-18,166.16,17.44,184.89,33.04,211.45,
2023-01-17,165.51,17.44,184.49,33.1,210.69,
2023-01-16,164.66,17.37,185.75,33.02,210.53,
2023-01-13,164.66,17.34,185.07,32.83,210.2,
2023-01-12,164.74,17.24,184.25,32.71,209.25,
2023-01-11,164.31,17.13,182.36,32.55,208.27,
2023-01-10,163.23,16.95,182.91,32.12,207.7,
2023-01-09,164.66,17.0,182.1,32.36,207.8,
2023-01-06,163.51,16.79,179.51,31.66,206.7,
2023-01-05,163.3,16.57,177.84,31.39,206.19,
2023-01-04,163.62,16.63,172.21,31.48,203.89,
2023-01-03,164.28,16.22,170.28,30.98,205.23,
2023-01-02,161.95,16.11,166.81,30.9,204.22,
2022-12-30,161.95,15.84,167.83,30.39,204.3,
2022-12-29,163.25,16.07,168.64,30.76,204.23,
2022-12-28,163.08,15.9,169.47,30.18,204.31,
2022-12-27,162.88,16.0,168.9,30.49,204.17,
2022-12-26,162.08,15.94,169.41,30.65,204.34,
2022-12-23,162.08,15.94,169.41,30.54,204.34,
2022-12-22,163.28,15.96,168.45,30.54,204.25,
2022-12-21,164.1,16.17,166.97,31.31,204.06,
2022-12-20,162.39,15.88,165.15,30.82,204.01,
2022-12-19,163.84,15.91,165.23,30.89,204.77,
2022-12-16,164.45,15.88,165.59,31.15,204.93,
2022-12-15,165.17,16.01,165.6,31.6,206.4,
2022-12-14,171.29,16.59,167.09,33.03,206.76,
2022-12-13,173.36,16.64,168.48,33.05,206.5,
2022-12-12,168.9,16.37,166.75,32.51,205.82,
2022-12-09,169.76,16.46,170.71,32.66,205.9,
2022-12-08,169.73,16.37,169.39,32.32,206.07,
2022-12-07,168.8,16.37,167.74,31.95,206.36,
2022-12-06,170.83,16.44,169.33,32.38,206.74,
2022-12-05,172.59,16.54,170.77,33.13,206.94,
2022-12-02,173.48,16.63,169.64,33.4,206.71,
2022-12-01,175.02,16.63,168.95,33.45,206.59,
2022-11-30,171.27,16.54,168.33,32.75,205.75,
2022-11-29,172.01,16.41,165.56,32.34,205.89,
2022-11-28,172.4,16.42,159.63,32.57,205.97,
2022-11-25,174.48,16.56,162.28,32.9,206.35,
2022-11-24,174.31,16.52,162.04,33.1,206.36,
2022-11-23,174.31,16.45,158.92,32.8,205.26,
2022-11-22,173.43,16.42,160.13,32.61,204.46,
2022-11-21,173.01,16.3,160.85,32.56,203.87,
2022-11-18,172.01,16.36,161.57,32.73,203.64,
2022-11-17,169.75,16.17,162.75,32.84,203.27,
2022-11-16,171.15,16.18,162.5,33.08,203.72,
2022-11-15,172.94,16.32,164.49,34.06,204.04,
2022-11-14,172.66,16.2,160.8,33.4,203.98,
2022-11-11,173.32,16.12,160.58,33.32,203.76,
2022-11-10,173.26,16.03,156.68,33.14,201.77,
2022-11-09,170.81,15.54,159.73,31.44,200.2,
2022-11-08,171.78,15.58,158.4,31.88,200.27,
2022-11-07,169.72,15.46,158.78,31.19,199.72,
2022-11-04,171.23,15.37,156.99,30.93,198.86,
2022-11-03,171.9,14.98,154.53,31.55,198.21,
2022-11-02,173.81,15.09,154.88,32.28,199.07,
2022-11-01,174.22,15.22,150.6,32.71,198.4,
2022-10-31,174.77,15.08,150.6,32.53,198.4,
2022-10-28,171.85,15.05,149.17,32.36,197.58,
2022-10-27,171.12,15.01,149.79,32.23,197.26,
2022-10-26,171.23,15.02,146.24,32.62,196.57,
2022-10-25,172.9,14.94,145.68,32.65,195.97,
2022-10-24,172.67,14.7,146.2,32.21,195.3,
2022-10-21,170.12,14.48,151.48,32.03,194.75,
2022-10-20,170.6,14.55,152.49,32.29,195.33,
2022-10-19,170.06,14.46,152.11,32.12,195.96,
2022-10-18,170.65,14.43,152.98,31.91,196.06,
2022-10-17,168.62,14.34,151.64,31.77,195.12,
2022-10-14,170.48,14.09,152.66,31.21,194.61,
2022-10-13,164.19,14.01,151.43,31.33,193.98,
2022-10-12,168.17,13.88,152.99,31.19,194.4,
2022-10-11,167.1,13.92,153.18,31.25,195.47,
2022-10-10,169.83,13.99,157.51,31.79,195.71,
2022-10-07,170.98,14.06,159.45,32.28,196.52,
2022-10-06,174.37,14.3,159.06,33.15,197.41,
2022-10-05,172.6,13.92,152.79,31.73,197.67,
2022-10-04,172.24,13.92,152.79,31.73,195.5,
2022-10-03,167.83,13.92,152.79,31.73,195.5,
2022-09-30,168.41,13.82,151.47,31.76,195.52,
2022-09-29,168.68,13.66,150.93,31.61,193.55,
2022-09-28,171.36,13.89,154.11,32.37,194.34,
2022-09-27,172.42,13.86,157.98,32.26,197.94,
2022-09-26,171.29,13.92,157.29,32.39,198.02,
2022-09-23,170.1,13.95,158.08,32.12,199.57,
2022-09-22,171.55,14.28,160.45,32.44,200.51,
2022-09-21,175.54,14.54,160.85,33.34,200.94,
2022-09-20,173.19,14.43,162.29,33.14,201.52,
2022-09-19,173.44,14.57,160.01,32.97,201.85,
2022-09-16,172.69,14.57,159.45,33.09,201.93,
2022-09-15,177.24,14.74,162.8,33.72,203.08,
2022-09-14,176.91,14.85,162.8,34.07,203.2,
2022-09-13,178.87,14.92,164.46,34.26,204.02,
2022-09-12,181.79,15.17,162.75,34.85,204.48,
2022-09-09,180.62,14.86,161.3,34.71,203.53,
2022-09-08,178.76,14.62,160.99,34.26,202.82,
2022-09-07,177.15,14.57,159.58,33.87,201.97,
2022-09-06,177.19,14.57,162.29,34.0,201.7,
2022-09-05,177.9,14.52,162.64,33.94,201.17,
2022-09-02,177.9,14.75,162.38,34.34,202.11,
2022-09-01,175.76,14.39,163.36,33.64,199.93,
2022-08-31,178.15,14.63,165.7,34.29,203.1,
2022-08-30,178.69,14.82,164.94,34.28,204.22,
2022-08-29,179.71,14.86,164.98,34.72,204.94,
2022-08-26,185.8,14.99,166.02,35.42,205.32,
2022-08-25,186.69,15.29,166.71,35.99,205.31,
2022-08-24,185.73,15.26,164.54,35.71,204.66,
2022-08-23,185.07,15.2,162.49,35.44,204.62,
2022-08-22,186.57,15.22,160.98,35.74,205.2,
2022-08-19,187.95,15.52,162.4,36.12,206.61,
2022-08-18,187.95,15.72,163.04,36.64,207.07,
2022-08-17,187.27,15.63,163.16,36.09,207.56,
2022-08-16,187.99,15.84,163.01,36.83,208.45,
2022-08-15,187.2,15.77,159.65,36.87,208.16,
2022-08-12,183.89,15.72,159.65,36.3,208.16,
2022-08-11,182.77,15.63,157.29,35.91,207.51,
2022-08-10,181.18,15.6,155.59,35.79,206.73,
2022-08-09,179.51,15.46,157.28,35.12,206.71,
